"","Adjusted_Price_Blended","Returns_Blended"
"1994-05-12",938.659973,0.00232250173236892
"1994-05-13",940.715027,0.00218934870891729
"1994-05-16",941.0599975,0.000366710948692006
"1994-05-17",944.710022,0.00387863102214148
"1994-05-18",947.509979,0.00296382692550723
"1994-05-19",945.260025,-0.00237459662680761
"1994-05-20",940.225021,-0.00532658090560856
"1994-05-23",937.100006,-0.00332368840458663
"1994-05-24",927.8100285,-0.00991353904654657
"1994-05-25",918.760025,-0.00975415572370053
"1994-05-26",914.519989,-0.00461495481369023
"1994-05-27",911.4950105,-0.00330772267023671
"1994-05-31",907.619995,-0.00425127450546814
"1994-06-01",902.970032,-0.00512324874464676
"1994-06-02",906.324997,0.00371547768043756
"1994-06-03",912.1149905,0.00638842966834785
"1994-06-06",915.7750245,0.0040126892312049
"1994-06-07",911.5550075,-0.00460813724670428
"1994-06-08",913.694977,0.00234760325201777
"1994-06-09",910.3399655,-0.00367191632268316
"1994-06-10",913.3699795,0.00332844224666728
"1994-06-13",903.339981,-0.0109813095734661
"1994-06-14",900.825012,-0.00278407803584202
"1994-06-15",897.625,-0.00355231255501598
"1994-06-16",891.3799745,-0.00695727670240909
"1994-06-17",887.0299985,-0.0048800468088146
"1994-06-20",866.930008,-0.0226598768181344
"1994-06-21",861.669998,-0.00606739869592798
"1994-06-22",869.510025,0.0090986421927155
"1994-06-23",878.13501,0.00991936234432722
"1994-06-24",866.654999,-0.0130731731103626
"1994-06-27",863.0550235,-0.00415387380694032
"1994-06-28",867.644989,0.0053182767900315
"1994-06-29",873.5650025,0.00682308268364817
"1994-06-30",864.4349825,-0.0104514489177925
"1994-07-01",866.235016,0.00208232375648909
"1994-07-05",866.210022,-2.88536015495833e-05
"1994-07-06",866.705017,0.000571449172173111
"1994-07-07",870.1900025,0.004020959186394
"1994-07-08",873.574982,0.00388993149803518
"1994-07-11",877.6850285,0.00470485829457967
"1994-07-12",872.6300355,-0.00575946135100325
"1994-07-13",879.685013,0.00808472916699188
"1994-07-14",883.705002,0.00456980503315685
"1994-07-15",890.655014,0.00786462901564522
"1994-07-18",896.704971,0.00679270526174802
"1994-07-19",904.024963,0.00816321113045326
"1994-07-20",902.459976,-0.00173113250634871
"1994-07-21",903.5150145,0.00116906957433849
"1994-07-22",910.080017,0.00726606906873939
"1994-07-25",910.3049925,0.000247204087330255
"1994-07-26",912.085022,0.00195542100138479
"1994-07-27",906.310028,-0.00633163999046571
"1994-07-28",905.9299925,-0.000419321742294532
"1994-07-29",915.929993,0.011038381092124
"1994-08-01",920.6849975,0.0051914497137775
"1994-08-02",929.399994,0.00946577442194063
"1994-08-03",931.6200255,0.0023886717391135
"1994-08-04",927.5599825,-0.00435804607980705
"1994-08-05",927.289993,-0.000291074976382921
"1994-08-08",927.414978,0.000134785235410106
"1994-08-09",919.775009,-0.00823791849520905
"1994-08-10",916.6650085,-0.00338126223214219
"1994-08-11",914.409973,-0.00246004317726711
"1994-08-12",906.310028,-0.00885811095588307
"1994-08-15",907.1200105,0.000893714595421091
"1994-08-16",910.2000125,0.00339536330843626
"1994-08-17",914.0950165,0.00427928361514929
"1994-08-18",907.8300015,-0.00685378969025363
"1994-08-19",907.949982,0.000132161858279467
"1994-08-22",901.9900205,-0.00656419584575751
"1994-08-23",905.755005,0.00417408664667152
"1994-08-24",912.5599825,0.00751304432482813
"1994-08-25",918.5849765,0.00660229915352462
"1994-08-26",928.5550235,0.0108537013505139
"1994-08-29",935.829971,0.00783469726175046
"1994-08-30",935.3750305,-0.000486135851701652
"1994-08-31",936.3049925,0.000994212983751463
"1994-09-01",928.5850065,-0.0082451616319883
"1994-09-02",927.4349975,-0.00123845312163129
"1994-09-06",913.2600095,-0.0152840770924217
"1994-09-07",915.244995,0.00217351628161921
"1994-09-08",920.1500245,0.00535925301618279
"1994-09-09",915.574982,-0.00497206148800144
"1994-09-12",909.250015,-0.00690819116330987
"1994-09-13",909.2249755,-2.7538630285262e-05
"1994-09-14",906.1299745,-0.00340399910187028
"1994-09-15",913.1299745,0.00772516106628363
"1994-09-16",906.7350155,-0.00700333926011099
"1994-09-19",901.839981,-0.00539852814363928
"1994-09-20",892.484985,-0.0103732327209831
"1994-09-21",890.574966,-0.00214011331518371
"1994-09-22",887.9299775,-0.00296997849813807
"1994-09-23",893.6299895,0.0064194386319163
"1994-09-26",890.055023,-0.00400049969451022
"1994-09-27",890.014984,-4.49848593236934e-05
"1994-09-28",896.9850005,0.00783134736527069
"1994-09-29",887.36499,-0.0107248287258288
"1994-09-30",882.62001,-0.00534726978579592
"1994-10-03",876.8950195,-0.0064863592884099
"1994-10-04",873.2000275,-0.00421372218775617
"1994-10-05",861.069992,-0.0138914740242607
"1994-10-06",861.0499875,-2.32321416212544e-05
"1994-10-07",861.9850005,0.00108589862792385
"1994-10-10",877.824997,0.0183761857698357
"1994-10-11",891.175034,0.0152080848069083
"1994-10-12",892.4900055,0.00147554795616056
"1994-10-13",900.499985,0.00897486745021037
"1994-10-14",901.964981,0.00162686954403446
"1994-10-17",897.5299835,-0.0049170395674154
"1994-10-18",892.574997,-0.00552069188895221
"1994-10-19",887.580002,-0.00559616280625008
"1994-10-20",887.500015,-9.011807366055e-05
"1994-10-21",877.1149905,-0.0117014358585674
"1994-10-24",876.0349885,-0.00123131175695024
"1994-10-25",868.444992,-0.00866403351422773
"1994-10-26",873.914978,0.0062985981269843
"1994-10-27",877.800003,0.00444554115423346
"1994-10-28",893.1399995,0.0174755029022253
"1994-10-31",900.010025,0.00769199174132407
"1994-11-01",895.1249845,-0.00542776231853648
"1994-11-02",885.6550295,-0.010579477909769
"1994-11-03",891.540024,0.00664479318016453
"1994-11-04",891.7200165,0.000201889421848289
"1994-11-07",884.470001,-0.0081303720515955
"1994-11-08",888.900009,0.0050086582868738
"1994-11-09",898.5449675,0.0108504425721072
"1994-11-10",896.210022,-0.00259858502852284
"1994-11-11",894.175003,-0.00227069431276672
"1994-11-14",897.75499,0.00400367600077045
"1994-11-15",904.819992,0.00786963267115892
"1994-11-16",901.6900025,-0.00345923998991393
"1994-11-17",897.2049865,-0.00497401100995343
"1994-11-18",894.9850005,-0.00247433533406916
"1994-11-21",895.160004,0.000195537913933785
"1994-11-22",882.1499785,-0.0145337430647762
"1994-11-23",872.490021,-0.0109504707084228
"1994-11-25",883.12999,0.0121949463534323
"1994-11-28",886.7350315,0.00408211876034237
"1994-11-29",884.4999845,-0.00252053535791774
"1994-11-30",888.519989,0.00454494581169773
"1994-12-01",885.1199795,-0.00382659877334512
"1994-12-02",889.4999695,0.00494847037852919
"1994-12-05",893.7450255,0.00477240713384863
"1994-12-06",887.8150025,-0.00663502769895974
"1994-12-07",886.724991,-0.00122774620493071
"1994-12-08",881.185028,-0.00624766760408135
"1994-12-09",876.044998,-0.00583308821266082
"1994-12-12",872.7450105,-0.00376691552093078
"1994-12-13",871.824997,-0.00105416071009445
"1994-12-14",877.3549955,0.00634301438824214
"1994-12-15",880.7749785,0.00389806066819154
"1994-12-16",885.485016,0.00534760593224548
"1994-12-19",886.074997,0.000666280049170354
"1994-12-20",886.1100005,3.95039924594442e-05
"1994-12-21",892.5650025,0.00728465088573382
"1994-12-22",895.3349915,0.00310340310480628
"1994-12-23",895.685013,0.000390939149394365
"1994-12-27",900.14003,0.00497386574000869
"1994-12-28",901.2600095,0.00124422807860247
"1994-12-29",887.0350185,-0.0157834485609671
"1994-12-30",889.9299775,0.00326363552692133
"1995-01-03",888.2249755,-0.00191588332015702
"1995-01-04",889.675003,0.00163250025612438
"1995-01-05",884.4350125,-0.0058897805179764
"1995-01-06",885.4150085,0.00110804749489724
"1995-01-09",882.6549835,-0.00311721054364744
"1995-01-10",881.7149965,-0.00106495405064477
"1995-01-11",880.1749725,-0.00174662334894282
"1995-01-12",880.9550175,0.000886238559799413
"1995-01-13",884.550003,0.00408078213823226
"1995-01-16",895.960022,0.0128992357258517
"1995-01-17",894.0099795,-0.00217648382976621
"1995-01-18",892.800003,-0.00135342616720757
"1995-01-19",892.980011,0.000201621863121781
"1995-01-20",885.280014,-0.00862281003510623
"1995-01-23",877.3650205,-0.00894066665329685
"1995-01-24",878.9349975,0.00178942283236383
"1995-01-25",881.214996,0.00259404677989283
"1995-01-26",886.855011,0.00640027124549736
"1995-01-27",888.470032,0.00182106542779614
"1995-01-30",887.619995,-0.000956742455439308
"1995-01-31",883.564987,-0.0045684054244407
"1995-02-01",892.489975,0.0101011109893607
"1995-02-02",893.449997,0.00107566698438277
"1995-02-03",901.9249725,0.00948567410426659
"1995-02-06",910.2700195,0.00925248469046025
"1995-02-07",909.3349915,-0.00102719850151012
"1995-02-08",907.9049985,-0.00157257007963707
"1995-02-09",911.925018,0.00442779751916955
"1995-02-10",914.7799835,0.00313070202445087
"1995-02-13",911.1699675,-0.00394632159110853
"1995-02-14",913.574982,0.00263947955462007
"1995-02-15",915.4050145,0.00200315522650785
"1995-02-16",908.3200225,-0.00773973474885303
"1995-02-17",905.89003,-0.00267526030452558
"1995-02-21",900.885025,-0.00552495869724934
"1995-02-22",899.714996,-0.00129875507698662
"1995-02-23",906.37999,0.00740789475515191
"1995-02-24",905.0150145,-0.00150596385076862
"1995-02-27",898.6750185,-0.00700540421807561
"1995-02-28",900.085022,0.00156898041113185
"1995-03-01",904.1349945,0.00449954437748645
"1995-03-02",903.455017,-0.000752075192461676
"1995-03-03",900.804977,-0.00293322849520461
"1995-03-06",894.840027,-0.00662179955961772
"1995-03-07",889.2199705,-0.00628051532165086
"1995-03-08",882.7449955,-0.00728163470773069
"1995-03-09",878.864975,-0.00439540356476587
"1995-03-10",885.9150085,0.00802174816444357
"1995-03-13",882.7549745,-0.00356697196647615
"1995-03-14",890.3699955,0.00862642660757951
"1995-03-15",888.460022,-0.00214514584908876
"1995-03-16",892.2350315,0.00424893569381113
"1995-03-17",900.405014,0.00915676050767122
"1995-03-20",900.0250245,-0.000422020639702869
"1995-03-21",898.2400205,-0.00198328263260417
"1995-03-22",899.735031,0.00166437752257775
"1995-03-23",888.019989,-0.0130205467124909
"1995-03-24",892.6200105,0.00518008778741574
"1995-03-27",899.350006,0.00753959738840071
"1995-03-28",894.790024,-0.00507030852235313
"1995-03-29",895.9349975,0.00127960020707629
"1995-03-30",904.834976,0.00993373238553508
"1995-03-31",900.419998,-0.00487931845817613
"1995-04-03",900.01503,-0.000449754559982529
"1995-04-04",908.875,0.00984424671219108
"1995-04-05",910.2400205,0.00150187924632106
"1995-04-06",914.1649935,0.0043120198097244
"1995-04-07",912.280014,-0.00206196858707441
"1995-04-10",910.2299805,-0.00224715379986384
"1995-04-11",910.874985,0.000708617068013506
"1995-04-12",913.240036,0.0025964605889357
"1995-04-13",914.310013,0.00117162734639464
"1995-04-17",914.130005,-0.000196878517615073
"1995-04-18",909.6799925,-0.00486803023165172
"1995-04-19",909.4949795,-0.000203382509811556
"1995-04-20",910.624985,0.00124245380729993
"1995-04-21",921.0250245,0.0114207710872329
"1995-04-24",922.335022,0.00142232563193501
"1995-04-25",927.8649905,0.00599561804344018
"1995-04-26",932.8249815,0.0053455955885644
"1995-04-27",932.9250185,0.000107240910121265
"1995-04-28",930.695038,-0.00239031053490824
"1995-05-01",933.6900025,0.00321798696427567
"1995-05-02",940.4749755,0.00726683693927632
"1995-05-03",946.539978,0.00644887174884756
"1995-05-04",947.564972,0.00108288505908205
"1995-05-05",945.034973,-0.0026700005537984
"1995-05-08",946.6700135,0.00173013755756513
"1995-05-09",953.074982,0.00676578787609405
"1995-05-10",957.36499,0.00450122821501164
"1995-05-11",959.575012,0.00230844246769446
"1995-05-12",961.699982,0.00221449076250013
"1995-05-15",958.9400025,-0.00286989659109715
"1995-05-16",964.394989,0.00568855870625762
"1995-05-17",961.089996,-0.00342701179257165
"1995-05-18",951.8750305,-0.009588036019886
"1995-05-19",943.8750305,-0.00840446460266719
"1995-05-22",951.455017,0.00803070984512066
"1995-05-23",952.9200135,0.00153974331295159
"1995-05-24",958.869995,0.00624394641282233
"1995-05-25",957.5799865,-0.00134534244133899
"1995-05-26",945.070007,-0.0130641614030851
"1995-05-30",947.4250185,0.0024918910583942
"1995-05-31",955.535034,0.00856006052367086
"1995-06-01",963.875,0.00872805883954642
"1995-06-02",963.7750245,-0.00010372247438728
"1995-06-05",965.265015,0.00154599409833533
"1995-06-06",965.235016,-3.10785116354184e-05
"1995-06-07",965.095032,-0.000145025820323164
"1995-06-08",961.6199955,-0.00360071949888552
"1995-06-09",952.680023,-0.00929678307630399
"1995-06-12",953.205017,0.000551070650507413
"1995-06-13",956.355011,0.00330463430617889
"1995-06-14",954.954956,-0.00146394903973579
"1995-06-15",959.080017,0.00431963934432944
"1995-06-16",956.6200255,-0.00256494917670669
"1995-06-19",965.219971,0.00898992836315027
"1995-06-20",963.8399655,-0.00142973160674476
"1995-06-21",963.5449825,-0.000306049770250949
"1995-06-22",973.139984,0.00995802134229895
"1995-06-23",969.8850405,-0.0033447844642257
"1995-06-26",967.544983,-0.00241271635532558
"1995-06-27",962.8299865,-0.00487315482261153
"1995-06-28",957.3449705,-0.00569676482546899
"1995-06-29",956.875,-0.000490910293031166
"1995-06-30",953.63501,-0.00338601175702158
"1995-07-03",959.2049865,0.00584078441079883
"1995-07-05",965.619995,0.00668783898153769
"1995-07-06",968.205017,0.00267705931255069
"1995-07-07",982.7600095,0.0150329653786538
"1995-07-10",989.714996,0.00707699380598381
"1995-07-11",991.25,0.00155095558438911
"1995-07-12",997.0650025,0.00586633291298866
"1995-07-13",998.7650145,0.0017050162183383
"1995-07-14",993.799988,-0.00497116581770296
"1995-07-17",997.6099855,0.00383376690079018
"1995-07-18",994.0500185,-0.00356849575660145
"1995-07-19",984.404968,-0.00970278187264062
"1995-07-20",983.264984,-0.0011580437290114
"1995-07-21",986.205017,0.00299007190110623
"1995-07-24",994.2349855,0.00814229126964583
"1995-07-25",1002.164978,0.00797597410637496
"1995-07-26",1004.210022,0.00204062608941014
"1995-07-27",1005.839966,0.00162311066837773
"1995-07-28",1001.564972,-0.00425017313340681
"1995-07-31",998.790009,-0.0027706270462502
"1995-08-01",997.600037,-0.00119141359973296
"1995-08-02",1007.0899965,0.00951278984365156
"1995-08-03",1003.164978,-0.00389738604657064
"1995-08-04",1003.644989,0.000478496568886433
"1995-08-07",1005.6799925,0.00202761287338027
"1995-08-08",1005.850037,0.000169084103559758
"1995-08-09",1002.3750305,-0.0034547958166451
"1995-08-10",1001.845001,-0.000528773646461977
"1995-08-11",1001.5999755,-0.000244574260245267
"1995-08-14",1001.325012,-0.000274524267897203
"1995-08-15",1003.5400085,0.00221206548668529
"1995-08-16",1006.919983,0.00336805156881792
"1995-08-17",1005.8749695,-0.00103783172212601
"1995-08-18",1009.1999815,0.00330559174929346
"1995-08-21",1012.154968,0.00292804850789619
"1995-08-22",1009.140015,-0.00297874643243379
"1995-08-23",1006.9799805,-0.00214047056691136
"1995-08-24",1005.2600405,-0.00170801806719734
"1995-08-25",1004.434998,-0.000820725450888959
"1995-08-28",998.7149965,-0.00569474531591341
"1995-08-29",997.5999755,-0.00111645564941709
"1995-08-30",1000.5450135,0.00295212316792992
"1995-08-31",997.369995,-0.00317328901464753
"1995-09-01",998.014984,0.000646689797400679
"1995-09-05",1007.8299865,0.00983452418786523
"1995-09-06",1010.179962,0.00233171817814326
"1995-09-07",1008.6600035,-0.00150464130865435
"1995-09-08",1011.105011,0.00242401551713756
"1995-09-11",1011.2799985,0.000173065604557765
"1995-09-12",1014.75,0.00343129648084295
"1995-09-13",1021.684998,0.00683419364375459
"1995-09-14",1025.5549925,0.00378785487461974
"1995-09-15",1026.2699585,0.000697150328581753
"1995-09-18",1021.265015,-0.00487682939420275
"1995-09-19",1025.389984,0.00403907794687353
"1995-09-20",1026.184998,0.000775328423726851
"1995-09-21",1021.9349975,-0.00414155391891624
"1995-09-22",1004.705017,-0.0168601530842474
"1995-09-25",1003.769989,-0.00093064927931974
"1995-09-26",1009.4899595,0.00569848726569178
"1995-09-27",1001.524994,-0.00789008887611431
"1995-09-28",996.6049805,-0.00491252193352654
"1995-09-29",1002.0049745,0.00541838953814056
"1995-10-02",1002.084961,7.98264500032619e-05
"1995-10-03",1002.695038,0.000608807659772781
"1995-10-04",1004.3250125,0.0016255934638425
"1995-10-05",1005.4450075,0.00111517186773247
"1995-10-06",999.8850095,-0.00552988771989094
"1995-10-09",994.0549925,-0.00583068747366788
"1995-10-10",986.755005,-0.00734364552773981
"1995-10-11",991.320038,0.00462630843205103
"1995-10-12",995.799988,0.00451917627836762
"1995-10-13",1001.7249755,0.00594997747680237
"1995-10-16",998.045044,-0.00367359463925043
"1995-10-17",999.86499,0.00182351088354293
"1995-10-18",999.764984,-0.000100019503633142
"1995-10-19",998.2150265,-0.00155032185044002
"1995-10-20",991.2049865,-0.00702257511047399
"1995-10-23",977.8849795,-0.0134381961162582
"1995-10-24",981.475006,0.0036712155061791
"1995-10-25",988.1449585,0.00679584549705803
"1995-10-26",981.3200075,-0.00690683177735407
"1995-10-27",973.425018,-0.00804527518002318
"1995-10-30",987.1849975,0.01413563371144
"1995-10-31",994.335022,0.007242841532344
"1995-11-01",995.539978,0.00121182093895911
"1995-11-02",1001.9799805,0.00646885372995043
"1995-11-03",1005.3700255,0.00338334604081436
"1995-11-06",999.6200255,-0.00571928728145676
"1995-11-07",1001.3249815,0.00170560408605991
"1995-11-08",1003.695038,0.00236692037429198
"1995-11-09",1008.7700195,0.00505629828569498
"1995-11-10",1005.0199585,-0.00371745881371321
"1995-11-13",1004.4200135,-0.000596948344086079
"1995-11-14",1005.4999695,0.00107520358563629
"1995-11-15",1010.269989,0.0047439280404673
"1995-11-16",1018.445038,0.00809194481575348
"1995-11-17",1020.475006,0.00199320328958197
"1995-11-20",1023.099976,0.00257230209908732
"1995-11-21",1021.580017,-0.00148564073468416
"1995-11-22",1021.205017,-0.000367078441002811
"1995-11-24",1024.005005,0.0027418470859315
"1995-11-27",1030.220001,0.00606930236634939
"1995-11-28",1030.810028,0.000572719418596934
"1995-11-29",1033.3699955,0.00248345226614344
"1995-11-30",1030.2349855,-0.00303377300836283
"1995-12-01",1034.0100095,0.00366423588126152
"1995-12-04",1032.029999,-0.00191488523496752
"1995-12-05",1039.615021,0.0073496138749356
"1995-12-06",1043.7549745,0.00398219861811722
"1995-12-07",1041.8349915,-0.00183949590364341
"1995-12-08",1045.815002,0.0038201927680217
"1995-12-11",1050.6199955,0.00459449662780798
"1995-12-12",1056.3500365,0.00545396149373034
"1995-12-13",1054.795013,-0.00147207217898371
"1995-12-14",1059.429962,0.00439417037706469
"1995-12-15",1053.7200015,-0.00538965359184385
"1995-12-18",1044.194977,-0.00903942649512257
"1995-12-19",1040.9300235,-0.0031267661422586
"1995-12-20",1045.014984,0.00392433728279329
"1995-12-21",1050.460022,0.00521048796751034
"1995-12-22",1059.514984,0.00861999677318503
"1995-12-26",1062.105011,0.00244454022747465
"1995-12-27",1061.3099975,-0.000748526267898453
"1995-12-28",1060.8200075,-0.000461684146153551
"1995-12-29",1061.3749695,0.000523144356324945
"1996-01-02",1073.654968,0.0115698964577853
"1996-01-03",1082.6949765,0.00841984508006299
"1996-01-04",1076.464996,-0.0057541418730318
"1996-01-05",1072.305023,-0.00386447586819649
"1996-01-08",1072.435028,0.000121238824039249
"1996-01-09",1069.9449765,-0.00232186699892079
"1996-01-10",1060.955017,-0.00840226338498995
"1996-01-11",1058.269989,-0.00253076516626727
"1996-01-12",1068.415009,0.00958641944442395
"1996-01-15",1066.8299865,-0.00148352698777932
"1996-01-16",1078.764984,0.0111873472352946
"1996-01-17",1082.369995,0.0033417946016685
"1996-01-18",1085.710022,0.00308584588951022
"1996-01-19",1094.8750305,0.00844148834798153
"1996-01-22",1094.7200315,-0.000141567754932792
"1996-01-23",1089.144989,-0.00509266510119588
"1996-01-24",1103.195038,0.0129000722051709
"1996-01-25",1105.030029,0.00166334232551191
"1996-01-26",1110.744995,0.00517177438623251
"1996-01-29",1114.6499635,0.00351563006592714
"1996-01-30",1116.960022,0.00207245195859196
"1996-01-31",1123.5350345,0.00588652446864391
"1996-02-01",1123.6200255,7.56460612176824e-05
"1996-02-02",1123.190033,-0.000382684973782577
"1996-02-05",1116.059967,-0.00634804956464541
"1996-02-06",1120.220001,0.00372742874308285
"1996-02-07",1122.2200015,0.00178536403404195
"1996-02-08",1121.1549985,-0.000949014452225172
"1996-02-09",1119.830017,-0.00118180046628058
"1996-02-12",1125.230011,0.00482215507534489
"1996-02-13",1130.0750125,0.00430578766353196
"1996-02-14",1124.3750305,-0.00504389703068497
"1996-02-15",1119.504974,-0.00433134529662604
"1996-02-16",1117.3950195,-0.00188472096953807
"1996-02-20",1098.5050045,-0.0169054046871022
"1996-02-21",1105.9099735,0.00674095153837784
"1996-02-22",1119.085022,0.0119133101388926
"1996-02-23",1126.720001,0.00682251915618992
"1996-02-26",1115.904999,-0.00959865981823493
"1996-02-27",1112.5100095,-0.00304236427208604
"1996-02-28",1119.3150025,0.00611679260581077
"1996-02-29",1118.035004,-0.00114355520755216
"1996-03-01",1126.9799805,0.00800062293935144
"1996-03-04",1127.785004,0.000714319254937035
"1996-03-05",1124.485016,-0.00292607898517483
"1996-03-06",1122.299988,-0.00194313660823386
"1996-03-07",1126.7600095,0.00397400120082692
"1996-03-08",1109.5549925,-0.0152694600934894
"1996-03-11",1101.6650395,-0.0071109165866784
"1996-03-12",1101.904999,0.000217815299021318
"1996-03-13",1103.7599795,0.00168343051504771
"1996-03-14",1108.5999755,0.00438500769179218
"1996-03-15",1109.7549745,0.00104185371236287
"1996-03-18",1120.9249875,0.0100652966255299
"1996-03-19",1126.480011,0.0049557495478707
"1996-03-20",1125.1849975,-0.00114961072309705
"1996-03-21",1126.170013,0.000875425376438921
"1996-03-22",1127.340027,0.00103893194321802
"1996-03-25",1128.069977,0.000647497633826211
"1996-03-26",1127.704956,-0.000323580103577248
"1996-03-27",1130.174957,0.00219029009924832
"1996-03-28",1126.9499815,-0.00285351881142437
"1996-03-29",1128.869995,0.00170372557036158
"1996-04-01",1136.529968,0.00678552272088684
"1996-04-02",1138.0700075,0.00135503642082568
"1996-04-03",1139.335022,0.00111154365870592
"1996-04-04",1141.61499,0.00200113922241929
"1996-04-08",1135.159973,-0.00565428542594737
"1996-04-09",1134.980011,-0.000158534483491679
"1996-04-10",1139.174988,0.00369608007131661
"1996-04-11",1132.314972,-0.00602191592359635
"1996-04-12",1134.7099915,0.00211515307950894
"1996-04-15",1145.1799925,0.00922702812033904
"1996-04-16",1148.2800295,0.00270703035357123
"1996-04-17",1140.7999875,-0.00651412704900645
"1996-04-18",1144.445007,0.00319514335548665
"1996-04-19",1148.2500305,0.00332477618122873
"1996-04-22",1157.095032,0.00770302744616402
"1996-04-23",1158.3249815,0.00106296325365252
"1996-04-24",1158.319977,-4.32046280596232e-06
"1996-04-25",1161.619995,0.00284896925333777
"1996-04-26",1163.980011,0.00203165924326232
"1996-04-29",1161.6249695,-0.00202326627411475
"1996-04-30",1162.649994,0.00088240570486442
"1996-05-01",1165.1250305,0.00212878898445168
"1996-05-02",1158.25,-0.00590068045920322
"1996-05-03",1147.414978,-0.00935464882365633
"1996-05-06",1148.290009,0.000762610752672144
"1996-05-07",1146.744995,-0.00134549111103499
"1996-05-08",1145.090027,-0.00144318746296346
"1996-05-09",1148.589996,0.00305650116364187
"1996-05-10",1155.1250305,0.00568961467778606
"1996-05-13",1160.869995,0.00497345685385531
"1996-05-14",1171.049988,0.00876927911294656
"1996-05-15",1176.434967,0.00459841941435557
"1996-05-16",1174.469971,-0.00167029717334144
"1996-05-17",1173.6149595,-0.000727997753124154
"1996-05-20",1179.244995,0.00479717428141724
"1996-05-21",1181.9000245,0.00225146556589784
"1996-05-22",1179.819977,-0.0017599183153244
"1996-05-23",1179.419983,-0.000339029689103265
"1996-05-24",1178.4849855,-0.000792760436042261
"1996-05-28",1179.5449825,0.000899457365212353
"1996-05-29",1173.370026,-0.00523503265378855
"1996-05-30",1170.139984,-0.00275279061883937
"1996-05-31",1171.4400025,0.0011109939988172
"1996-06-03",1165.1299745,-0.00538655670502419
"1996-06-04",1169.2149965,0.00350606549432642
"1996-06-05",1176.0749815,0.00586717158139027
"1996-06-06",1173.7300415,-0.00199386946996283
"1996-06-07",1169.985016,-0.00319070430813362
"1996-06-10",1174.0849915,0.00350429744307057
"1996-06-11",1175.4949955,0.00120093861194714
"1996-06-12",1177.1249695,0.00138662776637921
"1996-06-13",1171.6199645,-0.00467665298302045
"1996-06-14",1165.9049685,-0.00487785815636821
"1996-06-17",1165.5699765,-0.000287323589015176
"1996-06-18",1167.1850285,0.00138563280846493
"1996-06-19",1161.9649965,-0.00447232604303416
"1996-06-20",1156.959961,-0.00430738922005025
"1996-06-21",1158.190033,0.00106319323180082
"1996-06-24",1163.7699585,0.00481779789241221
"1996-06-25",1167.8800045,0.00353166531751481
"1996-06-26",1165.8950195,-0.00169964807373324
"1996-06-27",1163.029999,-0.00245735718232054
"1996-06-28",1168.2650145,0.00450118698958879
"1996-07-01",1169.659973,0.00119404286072622
"1996-07-02",1167.8900145,-0.00151322481820115
"1996-07-03",1167.3950195,-0.000423836999935201
"1996-07-05",1157.420013,-0.00854467111250179
"1996-07-08",1148.1299745,-0.00802650584546249
"1996-07-09",1152.325012,0.00365380017347494
"1996-07-10",1150.3000185,-0.00175731107015142
"1996-07-11",1141.7549745,-0.00742853504526819
"1996-07-12",1135.100006,-0.00582871863808987
"1996-07-15",1122.3050235,-0.0112721191369636
"1996-07-16",1103.3150025,-0.0169205524366077
"1996-07-17",1111.675018,0.00757717921088452
"1996-07-18",1121.4200135,0.00876604703911776
"1996-07-19",1120.73999,-0.00060639500973203
"1996-07-22",1105.88501,-0.0132546176031428
"1996-07-23",1106.4349975,0.000497327927430735
"1996-07-24",1094.984985,-0.0103485632015178
"1996-07-25",1104.934967,0.00908686615460774
"1996-07-26",1103.6050415,-0.00120362332600532
"1996-07-29",1102.3249815,-0.00115988959080893
"1996-07-30",1104.994995,0.00242216546373353
"1996-07-31",1115.440033,0.00945256589148613
"1996-08-01",1125.8649905,0.0093460492644879
"1996-08-02",1139.460022,0.0120751880684755
"1996-08-05",1140.3850095,0.000811777054166907
"1996-08-06",1140.0200195,-0.000320058574042492
"1996-08-07",1142.8749695,0.00250429812737174
"1996-08-08",1141.649994,-0.00107183684365419
"1996-08-09",1137.3699955,-0.00374895854464474
"1996-08-12",1138.220032,0.000747370251864554
"1996-08-13",1137.230011,-0.000869797554221785
"1996-08-14",1137.059967,-0.000149524720905347
"1996-08-15",1138.9750365,0.00168422911330923
"1996-08-16",1142.7149965,0.00328361893820994
"1996-08-19",1147.014984,0.00376295709181229
"1996-08-20",1151.930023,0.00428506956627506
"1996-08-21",1145.509979,-0.00557329340481993
"1996-08-22",1154.0049745,0.00741590702458672
"1996-08-23",1150.155029,-0.0033361602290044
"1996-08-26",1144.845032,-0.00461676631942121
"1996-08-27",1147.359985,0.00219676281916215
"1996-08-28",1146.0149845,-0.00117225676124655
"1996-08-29",1136.359985,-0.00842484577478053
"1996-08-30",1126.710022,-0.00849199472647755
"1996-09-03",1124.9450075,-0.00156652063577722
"1996-09-04",1130.070007,0.00455577780765437
"1996-09-05",1127.384979,-0.00237598377389736
"1996-09-06",1130.8299865,0.00305575075433029
"1996-09-09",1143.4749755,0.011182042527133
"1996-09-10",1147.2149965,0.00327075019579204
"1996-09-11",1147.035034,-0.000156869026772588
"1996-09-12",1153.2999875,0.00546186761022693
"1996-09-13",1168.309967,0.0130148093841023
"1996-09-16",1174.8449705,0.00559355281097229
"1996-09-17",1171.3650205,-0.00296205038739628
"1996-09-18",1168.709961,-0.00226663717418041
"1996-09-19",1170.5250245,0.00155304871231432
