"","HL.Adjusted","IGOI.Adjusted","NBGIF.Adjusted","SQBG.Adjusted","TWTR.Adjusted","UTSI.Adjusted"
"2015-07-22",0.0226244719473241,-0.0625,0,0.00574712643678166,-0.0147420416395838,-0.00523560209424079
"2015-07-23",-0.0796462371778337,-0.0266666666666667,0,-0.0194285714285715,0.0027708229426433,0.0263157894736843
"2015-07-24",0.0432691153478877,0,0,-0.0203963286713286,-0.0212766239645379,0.00512820512820511
"2015-07-27",-0.0414745483321044,0.0273972602739727,0,-0.0130873892377984,-0.0203274150382504,-0.0102040816326531
"2015-07-28",0.0288464035331404,0.0733333333333335,0,-0.0120555153707053,0.0530259350712985,0.0154639175257731
"2015-07-29",-0.00934619049637275,-0.0217391304347827,0,-0.0231848092242103,-0.14504654775461,-0.00507614213197971
"2015-07-30",-0.0283011748011193,0.015873015873016,0,0.00687076826983124,0.00736232394366199,0
"2015-07-31",0.0194173028203817,-0.0156250000000001,0,0.0998758622905793,-0.0146170643348289,-0.00510204081632648
"2015-08-03",-0.0476191169455358,0,-0.375,-0.0163564015792443,-0.0561109319574331,-0.00512820512820511
"2015-08-04",0.00999991337654649,-0.0158730158730158,0,-0.0126147928546563,0.00239152716091562,0.0154639175257731
"2015-08-05",-0.0346534203906683,0,-0.3625,0.00580725933840065,-0.0293115201090661,-0.0253807106598986
"2015-08-06",-0.0205131662428257,0,0,-0.0132794457274827,-0.0330055828651685,0.0104166666666667
"2015-08-07",-0.0314133527691504,0,0,-0.0298420128730252,-0.0181554096530352,0.0721649484536082
"2015-08-10",0.118918454406036,0,0,-0.0132689384800964,0.0909762910141905,-0.0432692307692308
"2015-08-11",0.0386475213715609,0,0.450980392156863,-0.00366760368779928,0.00406783050847448,0.0150753768844221
"2015-08-12",0.0883720709767479,0,-0.385135135135135,-0.0184048477548986,-0.00776509089246824,-0.00495049504950507
"2015-08-13",-0.081196562584925,0,0,-0.00249999999999995,-0.028921334771056,0
"2015-08-14",0.00930224841861782,0,0,0.0350877192982455,0.0182199713307649,-0.0298507462686566
"2015-08-17",0.032258034217336,0.0419354838709678,0,0.0472154358353511,0,0.0256410256410258
"2015-08-18",-0.053571444819833,-0.065015479876161,0,-0.0358380945571153,-0.0261527882365035,0
"2015-08-19",0.0439304185472347,0.0364238410596025,0,-0.0497601918465228,-0.0243815556318571,-0.01
"2015-08-20",0.0271493525211657,-0.0351437699680511,0.208791208791209,-0.0182965299684542,-0.0583122398293285,-0.0808080808080808
"2015-08-21",-0.0528634953710034,0,0,-0.0302056555269923,-0.00499996153846161,-0.0109890109890109
"2015-08-24",-0.0930233658904859,0.0695364238410596,-0.0909090909090909,-0.0165672630881378,-0.0270584063757863,-0.00555555555555554
"2015-08-25",-0.0153843745188957,-0.0402476780185759,0,0.0107816711590296,-0.0313866110448947,0.0335195530726258
"2015-08-26",-0.057291992414212,0,0,0.0593333333333335,0.0266612808310613,-0.00540540540540546
"2015-08-27",0.0497241079189517,0.00322580645161286,0,0,0.0571313600826464,0.0489130434782608
"2015-08-28",0.08421061652365,0,0,0.0100691629955947,0.0139834094475966,-0.00518134715025909
"2015-08-31",0,0.0128617363344052,0,0.0199378205568734,0.0357808796123742,0.046875
"2015-09-01",-0.0194179889213671,0.0476190476190477,0,-0.022602381026122,-0.0273479659104727,0
"2015-09-02",-0.00495025063603616,0,0,0.06375,0.0292267469764431,-0.0149253731343283
"2015-09-03",-0.0398010454027191,-0.0303030303030302,0,-0.0123384841363101,0.0172537383177569,-0.00505050505050508
"2015-09-04",0.0155443255829648,-0.0125,0,-0.024985129386385,-0.00530031820849186,0
"2015-09-08",0.0153058787367757,0,0,0.0061013426541392,-0.0344582593250443,0.015228426395939
"2015-09-09",-0.0502513205258478,0,0,-0.0266828987265009,0,0.01
"2015-09-10",-0.00529074319165446,0,0,-0.0323986936073952,0.0194995952906549,0.0198019801980198
"2015-09-11",0.0106383093895137,0,0,-0.000643915003219586,-0.0115481779699812,0.0388349514563107
"2015-09-14",0.00526289572814198,-0.009493670886076,0,0.0122422680412373,-0.0178897049247794,0.0280373831775702
"2015-09-15",-0.00523534266559189,0.0479233226837061,0,0.0203692552514321,0.0100371747211898,0
"2015-09-16",0.08421061652365,0,0,0.027448407520374,0.0213470739786528,0.00909090909090904
"2015-09-17",0.0388349898258966,0,0,-0.00667868893009649,-0.0122522522522522,0.0225225225225225
"2015-09-18",0.0373827375837488,0,0,0.0287285434762503,0.0200656329806639,-0.0132158590308369
"2015-09-21",-0.0450451069915837,0,0.2,-0.0481283422459893,-0.0207439206274649,-0.0178571428571429
"2015-09-22",-0.0566038550989696,0.00609756097560976,0,-0.0405742821473158,-0.0200876194334413,-0.031818181818182
"2015-09-23",0,-0.0303030303030302,0,0,-0.00149083115915016,-0.0140845070422534
"2015-09-24",0.0750003689009855,-0.00312500000000004,0,0.00455432661027988,-0.00709223564418671,0.0333333333333332
"2015-09-25",-0.0418602779861741,0,0,-0.0453367875647668,-0.0492480827067669,-0.0276497695852534
"2015-09-28",-0.0631071054712914,-0.0125391849529781,-0.0833333333333334,-0.0312075983717776,-0.00118627911481695,0.0426540284360191
"2015-09-29",-0.00518109033847391,0,-0.091090896969697,-0.0126050420168067,0.013064133016627,0.00909090909090904
"2015-09-30",0.0260414292574387,0,-0.176835404723139,0.026241134751773,0.0527550214927706,0.0945945945945945
"2015-10-01",-0.035532782523977,0,0.0201701586122369,-0.0290255701451279,-0.0838901602119465,-0.0123456790123457
"2015-10-02",0.0736837538490214,0,0.0242972681547202,0.00427046263345177,0.0660453403565642,-0.0166666666666667
"2015-10-05",0.0833337074722527,0,0.185813968992248,0.0340184266477677,0.0699354264513654,0.0211864406779663
"2015-10-06",0.0407242590210042,0,0,0.0054832076764908,-0.018827673179396,-0.00829875518672196
"2015-10-07",0.0130428261137927,0,0,-0.0245398773006135,0.0800144431566097,-0.00418410041841011
"2015-10-08",-0.00858326734571679,0.015873015873016,0,0.00768693221523398,0.0164264163593699,0.0294117647058825
"2015-10-09",0.0909089707606308,0,0,-0.0110957004160888,0.0174802110817942,-0.00408163265306127
"2015-10-12",-0.0476191053093861,0.0406249999999999,0,-0.0273492286115007,-0.0680713128038898,-0.0327868852459017
"2015-10-13",-0.00833334393393359,0,0,-0.00937274693583268,0.0107825739130436,-0.0169491525423729
"2015-10-14",0.0714288768480322,0,0.2682878437826,-0.00145560407569134,0.0110117003101067,-0.0129310344827586
"2015-10-15",0.0313721812387884,0,0,0.0233236151603498,0.0112321310834624,0.0218340611353711
"2015-10-16",-0.0380224782403112,0.00600600600600609,0.0824184655147198,-0.0313390313390313,0.0484685644048659,-0.0213675213675213
"2015-10-19",-0.0869566091817633,0,0,-0.0838235294117646,-0.00770465489566607,-0.00436681222707436
"2015-10-20",0.0432900909680036,-0.0417910447761194,0.114285714285714,-0.00160513643659721,0,0
"2015-10-21",-0.0580913476317718,-0.0186915887850467,0.0820512649572649,-0.0321543408360129,-0.0520867356842446,-0.00877192982456143
"2015-10-22",0.0220266805582141,0,0.054502386327052,0.0215946843853823,-0.00511941996994614,0.00884955752212391
"2015-10-23",0.0387929181584263,0,0,-0.0113821138211383,0.0387650428816466,0.00877192982456143
"2015-10-26",-0.0497925836843759,0,-0.157303370786517,-0.00246710526315785,0.0201452437204346,-0.0217391304347825
"2015-10-27",-0.017467268314057,0,0,-0.0354492992580381,0.0145678541459324,-0.0133333333333332
"2015-10-28",-0.00888889893982703,0,0,0.0606837606837607,-0.0149967772814296,-0.00450450450450457
"2015-10-29",-0.0538117205850207,0,0.0866666666666667,0.0797743755036262,-0.0586330398887903,-0.0135746606334841
"2015-10-30",-0.0189573688294865,0,-0.0626993946830267,-0.0664179104477612,-0.0206469380814501,0.00458715596330261
"2015-11-02",0.0289855428711612,0,0,0.0239808153477219,0.0260014766690611,-0.0091324200913242
"2015-11-03",0,0,0.10302395691429,0.053864168618267,-0.00239732868502296,0.0138248847926268
"2015-11-04",0.0281690477305281,0,-0.169238066059325,-0.0444444444444444,0.00789570916222826,0.0272727272727271
"2015-11-05",-0.0365297228021733,0,-0.107142857142857,-0.0806201550387597,-0.0238419951007495,0.123893805309735
"2015-11-06",-0.0947868441474321,0,-0.104,-0.0640809443507588,-0.0132588625261689,0.0118110236220472
"2015-11-09",0.0104712181362585,0,0.0760714166666667,0.0117117117117118,-0.0420792417935204,-0.027237354085603
"2015-11-10",-0.0155437982991935,0,-0.118818421493732,-0.00801424755120217,-0.00147659653008492,0.024
"2015-11-11",-0.0105263270654562,0,-0.00188326423394192,-0.122980251346499,-0.0203326809734817,-0.015625
"2015-11-12",-0.00531942534833119,0,-0.0754716981132075,0.0245649948822928,-0.0139623018867924,-0.0198412698412698
"2015-11-13",0.0106952017166306,0,-0.0693877278911564,-0.025974025974026,-0.0363566412689109,0.0161943319838056
"2015-11-16",0.0423280993061621,0,0.0210525432440776,0.0553846153846154,0.00913423351866571,-0.0517928286852589
"2015-11-17",-0.0696491095753836,0,-0.0120274348240226,-0.0515063168124392,-0.00708382526564344,0.0336134453781514
"2015-11-18",0.0437159562240765,0,-0.155434753623188,0.0184426229508197,0.0265556876734045,0.024390243902439
"2015-11-19",0.0314131557751627,-0.0412698412698412,0,-0.0140845070422534,0.0162162162162163,-0.0238095238095238
"2015-11-20",-0.0558374639591082,0.0198675496688743,-0.510939527724083,-0.0112244897959185,-0.00189969604863227,-0.00406504065040647
"2015-11-23",0,0,0.315789473684211,-0.0227038183694529,-0.040730833650552,0.0326530612244897
"2015-11-24",0.0537635877136149,0,-0.22,0.0274551214361141,0.0126983725119694,0
"2015-11-25",0.0102041080827755,0,-0.148717948717949,-0.0205549845837617,0.0211598354231977,-0.0276679841897233
"2015-11-27",-0.0353533694752983,0,-0.397590361445783,-0.0786988457502623,-0.0118955875631461,-0.0121951219512194
"2015-11-30",0.0104712292562412,-0.051948051948052,1,0.0193621867881548,-0.0135922330097088,-0.00411522633744865
"2015-12-01",0.0362692527396737,0,0.25,-0.012290502793296,0.0051181496062993,0
"2015-12-02",-0.0300000762080886,0,-0.420399973333333,0.0599547511312217,-0.00509208754045876,0.0165289256198347
"2015-12-03",0.0154636961397328,0,-0.544513478513297,-0.03948772678762,0.0196850393700787,-0.0284552845528455
"2015-12-04",0.0558379797500477,0.0616438356164384,-0.22979797979798,0.0322222222222222,-0.0339768339768339,0.00418410041841
"2015-12-07",-0.0624999084037485,-0.0322580645161291,-0.0295081967213114,-0.0150699677072119,-0.022382134292566,-0.0625
"2015-12-08",-0.0102564343062954,0.00333333333333319,-0.297297297297297,0.0174863387978141,0.0216680712047452,-0.0133333333333332
"2015-12-09",0.0103627188514297,0,-0.230769230769231,0.00644468313641222,-0.0272109243697478,0
"2015-12-10",0.0102559132254489,0,0.1,-0.0298826040554963,0.0658165802474939,-0.0315315315315317
"2015-12-11",-0.00507589863676461,0,-0.159090909090909,-0.0297029702970296,-0.0412967966036279,0.0372093023255815
"2015-12-14",-0.0255100109957391,0,-0.22972972972973,-0.0748299319727891,0.0032206119162641,0.0179372197309418
"2015-12-15",0.00523534863134034,-0.00332225913621254,0.131578947368421,-0.0343137254901961,-0.0389245184590691,0.193832599118943
"2015-12-16",0.0885421655694993,0,-0.0232558139534884,-0.0583756345177665,0.0146136945881548,-0.040590405904059
"2015-12-17",-0.0765551914098563,0,0.0793650793650793,-0.0566037735849056,-0.0407407424173144,-0.0192307692307694
"2015-12-18",0.00518109618538443,0,-0.026470588235294,0.0757142857142858,-0.0137279714169015,0
"2015-12-21",0.0206186106976263,0,0.042296072507553,0.0438247011952191,-0.0369726402783819,-0.0549019607843136
"2015-12-22",0.00505077460264025,0,0.115942028985507,0.024173027989822,0.0189701905587258,0.0290456431535269
"2015-12-23",-0.0150756668269972,0,-0.0129870129870131,0.0633540372670807,0.00487593106719553,-0.0161290322580645
"2015-12-24",0,0,-0.0134210526315789,-0.0467289719626168,0.0132333039258932,0.0163934426229508
"2015-12-28",-0.0204082161655508,-0.0233333333333333,-0.0130701520405442,0.0147058823529411,-0.0191553338770282,-0.00806451612903225
"2015-12-29",0.00520861172662679,0,-0.0405405405405407,0.0434782608695654,-0.00266320449786028,0
"2015-12-30",-0.0155443415174752,0,0.0704225352112675,-0.0717592592592594,-0.0106808638487256,0.0121951219512195
"2015-12-31",-0.00526290457141632,0,-0.210526315789474,-0.013715710723192,0.0409356275303643,-0.00401606425702816
"2016-01-04",0,-0.0375426621160411,0.116666666666667,-0.0214917825537294,-0.0250648239008134,-0.0322580645161291
"2016-01-05",-0.0105820361831123,0.0283687943262412,-0.0149253731343284,0.0167958656330749,-0.0283687512574801,0.0208333333333335
"2016-01-06",0.0106952133174234,-0.0172413793103448,0,-0.0152477763659467,-0.0241788777372264,-0.00816326530612244
"2016-01-07",0.0423276071093133,0,-0.0906666666666667,-0.0503225806451613,-0.0528283802163805,-0.0452674897119343
"2016-01-08",-0.0355328378301707,0,-0.000266595574513473,-0.0380434782608696,-0.0138203356367227,-0.0215517241379309
"2016-01-11",-0.0473682803174535,0,0,-0.0663841807909604,-0.0165165165165166,-0.0528634361233481
"2016-01-12",-0.0662985100266266,0,0.0436666666666665,0.0317700453857792,-0.00152666666666668,0.0372093023255815
"2016-01-13",0.0355030546371504,-0.0105263157894737,0.0539763653784733,-0.0483870967741935,-0.0479103441432036,-0.00448430493273533
"2016-01-14",-0.0514284154871105,0,-0.0136363636363637,0.0231124807395993,0.0171306209850106,0.0225225225225225
"2016-01-15",-0.0240964445410223,0,-0.0703533026113672,-0.0692771084337349,-0.0557894210526316,-0.0132158590308369
"2016-01-19",-0.0617285499326046,0,-0.13251817580965,-0.0339805825242718,-0.0696766962276089,-0.0267857142857143
"2016-01-20",0.0263158598412732,0,0.00124952380952381,-0.00502512562814061,0.0413419987212704,-0.0458715596330276
"2016-01-21",0,-0.00709219858156029,-0.0488075851887927,0.0538720538720538,0.0258918887164492,-0.0048076923076924
"2016-01-22",0.0128205462231399,0,0.0640000000000001,0.0830670926517572,0.000560852495793629,0.0483091787439613
"2016-01-25",0.0569618502938674,0,0.0620300751879699,-0.06047197640118,-0.0459641255605381,-0.0184331797235023
"2016-01-26",0.0598804034739944,0,0,0.00627943485086346,-0.000587544065804857,0.0187793427230047
"2016-01-27",0.016949483363673,-0.0142857142857143,0,0.0109204368174727,-0.0135213991769549,-0.0460829493087558
"2016-01-28",-0.0333334086005601,0,-0.102690265486726,-0.0169753086419754,-0.0172825377066426,0.0579710144927537
"2016-01-29",0.0689650943666174,0,0,0.0109890109890109,0.0187992116434204,0.0228310502283107
"2016-02-01",0.0322581526281689,0,-0.0149512801293937,0.00155279503105588,0.0660714920280649,-0.0178571428571429
"2016-02-02",-0.0312500826910773,-0.0543478260869565,0.110933119743692,-0.0635658914728683,-0.102177554438861,-0.0181818181818182
"2016-02-03",0.0645163052563378,0,-0.203316510454218,0.0562913907284768,0.0298506840796022,0.00462962962962954
"2016-02-04",0.0404041440779384,0,0,0.0188087774294672,0.0211353273632444,0.00460829493087567
"2016-02-05",0.0631067051274969,0,0.00995475113122191,-0.0661538461538461,-0.0703725606150206,-0.0229357798165138
"2016-02-08",0.0228308765020648,0,-0.103942652329749,-0.0230642504118617,-0.0521628498727735,-0.0375586854460094
"2016-02-09",-0.0669637875426969,0.0153256704980842,-0.164675,-0.0286677908937605,-0.0335570469798657,0
"2016-02-10",0.00478445637519953,0,2.9928470954399e-05,-0.0347222222222222,0.0402777777777779,-0.0048780487804877
"2016-02-11",0.0761901766575861,-0.0188679245283018,0,-0.0215827338129495,-0.0447263017356475,0
"2016-02-12",0.0265487441849173,0.0134615384615384,-0.0722451666965943,0.00735294117647056,0.109713487071978,0.00980392156862742
"2016-02-16",-0.0689652604959132,0,0.17741935483871,0.0583941605839415,0.0302267632241813,0
"2016-02-17",0.0509258104987442,0,0.155068493150685,0.017241379310345,0.0672370374549487,0.0339805825242718
"2016-02-18",0.0660792340248388,0,-0.0303605313092979,-0.052542372881356,0.0555556160112036,0.0140845070422537
"2016-02-19",-0.0247934508911307,0,0,-0.0178890876565294,-0.00651117742810625,-0.0370370370370371
"2016-02-22",-0.00847416760958031,0,-0.0494129158512721,0.0346083788706739,-0.000546149674830798,0.028846153846154
"2016-02-23",0.025640647078083,0,0,0,0,-0.0233644859813086
"2016-02-24",0.0374998835709757,0,-0.0735975295934123,0.329225352112676,-0.0163933888739557,0
"2016-02-25",0.0160642996384042,0,-0.0444444444444445,0.0172185430463576,-0.0227777777777778,0.00478468899521545
"2016-02-26",-0.0197626966299355,0,0.0774418604651164,-0.0911458333333333,0.0198977259806707,0.019047619047619
"2016-02-29",0.0443547428878601,0,0.185732786531405,-0.0014326647564471,0.0100334442567758,0.00934579439252348
"2016-03-01",-0.0270268997882257,0,-0.0420496950942023,-0.0315638450502151,-0.0149007166169581,0.00462962962962954
"2016-03-02",0.0238091781946506,0,0.140142517814727,0.0222222222222224,0.0386555182072827,0.00921658986175111
"2016-03-03",0.0465117561340633,0.16888045540797,0.125,-0.0144927536231885,0.0415317129702422,-0.0091324200913242
"2016-03-04",-0.0148148538422805,-0.103896103896104,-0.0722962962962964,0.0632352941176471,0.00258943565973246,0.0184331797235022
"2016-03-07",0.0789477705215613,-0.00362318840579701,0.057968700095816,-0.0290456431535271,-0.00981410073274269,0.0135746606334843
"2016-03-08",-0.0975612001257566,-0.0290909090909092,0,-0.0527065527065526,-0.0438184663536778,-0.0357142857142857
"2016-03-09",0.011583237280409,0,0,0.0240601503759397,-0.0365521003818875,0.0324074074074074
"2016-03-10",0.0229008166480318,0,0,0.011747430249633,-0.059456342015855,-0.031390134529148
"2016-03-11",0.00373116219958458,0,-0.0981132075471698,0.0478955007256894,0.0120408180589513,0.037037037037037
"2016-03-14",-0.0111526326067848,0,0.223849372384937,-0.0304709141274238,0.0184415240000906,-0.0625
"2016-03-15",-0.0300752683900266,0.123595505617978,-0.0933333333333333,-0.0428571428571428,-0.0543224267335031,0.0476190476190477
"2016-03-16",0.0826540900319011,0,-0.0345248868778282,-0.0447761194029851,0.0315009245521356,-0.00909090909090915
"2016-03-17",0.00358461924060949,0,0.0486478886441393,0.0140624999999999,0.0089819755100613,-0.0825688073394496
"2016-03-18",0.0178572658392842,-0.11,-0.0171322160148977,0.0261941448382126,0,0
"2016-03-21",0.0105263870123637,0,-0.0722243273967411,0.00450450450450446,0.00237382789317486,0
"2016-03-22",-0.0104167364134697,0.161048689138577,-0.0532837771605946,-0.0104633781763827,-0.00177608062617407,-0.045
"2016-03-23",-0.0736843529720956,0.032258064516129,-1.72567020717551e-05,-0.0996978851963747,-0.0504152401888943,0.0418848167539267
"2016-03-24",0.0189395249990967,-0.125,0.0875620173432849,0.0201342281879195,-0.00624609618988137,-0.0452261306532664
"2016-03-28",0,0,1.58676007395719e-05,-0.0411184210526315,-0.0194846008799497,-0.0105263157894737
"2016-03-29",0.0557617058909863,0,0.0936570272521717,0.113207547169811,0.0237179487179489,0.0106382978723405
"2016-03-30",-0.0105630984135697,0,0.0275661951396446,-0.012326656394453,0.0244208515967439,0.00526315789473686
"2016-03-31",-0.0106762298486568,0,0,-0.00312012480499224,0.0116135689722756,-0.0366492146596857
"2016-04-01",0.0215825184411753,0,-0.0822449699964702,0.0406885758998436,-0.0344410292713613,-0.0163043478260869
"2016-04-04",-0.0387323138324486,0,0.0346153846153845,-0.00601503759398492,0.069461827284105,0.011049723756906
"2016-04-05",0.0293042362957043,0,-0.000371747211895923,-0.0136157337367626,-0.00234060854300766,0.0655737704918031
"2016-04-06",0.00711748656577127,0,0,0.00766871165644178,0.0123167749159401,0.0461538461538462
"2016-04-07",0.0141343719292206,0,0,-0.0517503805175038,-0.0162224797219004,-0.0343137254901961
"2016-04-08",0.031358742085698,0,0,-0.0369181380417336,-0.0194346289752652,-0.0355329949238579
"2016-04-11",0.0608105420666367,-0.0357142857142856,-0.0260319821494979,0.0166666666666666,-0.00840840840840817,0.0421052631578949
"2016-04-12",0.0127389440885377,0,-0.0645284459717449,-0.00655737704918036,0.0036341611144759,-0.0606060606060606
"2016-04-13",-0.00314435700899263,0,0.00285714285714267,0.0280528052805282,0.0482800844900422,0.021505376344086
"2016-04-14",-0.0283913580800287,0,0.0134310134310136,0.0064205457463884,0.0092112832923843,-0.0473684210526315
"2016-04-15",0.058441633332817,0,0.109036144578313,-0.0191387559808611,0.00285219607232201,0.00552486187845314
"2016-04-18",0.0276072397243385,0.0185185185185184,0.0501539018649284,-0.0227642276422765,-0.0153584186575653,0.00549450549450547
"2016-04-19",0.149253862476566,0,0,0.00332778702163061,-0.0225302728209285,-0.0218579234972678
"2016-04-20",-0.038961042384639,0.109090909090909,0.0344827586206897,0.0132669983416251,0.028368794326241,0.0335195530726258
"2016-04-21",0.0378375487061746,-0.0983606557377049,0.0250000000000001,0.0180032733224222,0.00632183908046002,0.0216216216216216
"2016-04-22",-0.0312496943987419,0,0.0520650406504064,0.00803858520900325,-0.0159908623643633,-0.0105820105820105
"2016-04-25",0.0053761079270378,0,-3.0910945565843e-05,-0.0494417862838915,-0.008125362739408,0.0160427807486629
"2016-04-26",0.050802226108251,0,0.00463678516228749,-0.0151006711409396,0.0386190754827385,0.0105263157894737
"2016-04-27",0.00508935226003193,0,-0.0153846153846153,0.0272572402044293,-0.162816901408451,0.0208333333333333
"2016-04-28",0.0405060858308866,0,-0.1015625,-0.0232172470978442,-0.0148048452220726,0.0153061224489797
"2016-04-29",0.048661890010137,0,0.0521739130434782,-0.0577249575551783,-0.00136612021857929,0.0301507537688441
"2016-05-02",-0.020881577652219,0.0909090909090908,0,0.0126126126126127,-0.015047879616963,-0.0146341463414633
"2016-05-03",-0.0402846314687713,0,0.0392231404958678,0.00889679715302494,-0.0270833333333333,-0.0346534653465347
"2016-05-04",-0.0419751019750468,0,-0.0145213366627965,0.0723104056437389,0.0592433975731621,0.0256410256410258
"2016-05-05",0.038659533583856,0,0.123628147191737,-0.0328947368421053,-0.0485175202156335,0.0149999999999999
"2016-05-06",0.0645163321312876,0,-0.0462510772766447,-0.0323129251700679,0.0198300283286119,0.0295566502463054
"2016-05-09",-0.0745921131947986,0,-0.0370481927710843,0.0509666080843585,-0.013888888888889,-0.0191387559808612
"2016-05-10",0.0478590167639239,-0.0666666666666668,0.144823271817329,-0.028428093645485,0.0302816901408451,0
"2016-05-11",0.0312499695034181,0,-0.0710382513661203,0.110154905335628,-0.00273410799726592,-0.00975609756097562
"2016-05-12",-0.00233101832355942,0,0,0.0139534883720931,-0.0349554489376285,-0.0197044334975368
"2016-05-13",0.0186917173240566,0,0,-0.0321100917431193,0.00142045454545459,0.0301507537688441
"2016-05-16",0.0137610952263785,0,-0.0117647058823529,0.0221169036334912,0.0134751773049646,-0.0243902439024389
"2016-05-17",0.036199352697305,0.027857142857143,0.0267857142857144,0.00463678516228749,0.00349895031490566,-0.005
"2016-05-18",-0.10043670638249,0,-0.0289855072463768,0.0323076923076924,-0.0139470013947001,-0.00502512562814073
"2016-05-19",0.00728160362299124,0,0.00477611940298517,-0.0417287630402385,0.000707213578500676,0.0151515151515151
"2016-05-20",0.0216864063710955,0,0.0418894830659537,0.0606531881804044,0.0197879858657244,-0.00497512437810932
"2016-05-23",0.000708294296160483,-0.00625434329395425,0.0749928714000569,0.0117302052785924,-0.00138600138600131,-0.015
"2016-05-24",-0.0872640082131733,0,-0.0636604774535809,0.0695652173913042,-0.0263705759888967,0.0355329949238579
"2016-05-25",0.0568475425109118,0,0,0.0840108401084012,0.0270848182466144,-0.0196078431372549
"2016-05-26",-0.0073350306233807,0,-0.0368271954674221,-0.025,-0.00763358778625955,0.0149999999999999
"2016-05-27",-0.0369459044850733,0,-0.105882352941176,0.0205128205128204,0.0559440559440558,-0.00492610837438412
"2016-05-31",0.0383632702016796,0,0.115131578947368,0.0125628140703518,0.00794701986754975,-0.00495049504950507
"2016-06-01",-0.0197046156213537,0,-0.0486725663716814,0.00124069478908195,-0.0131406044678056,0
"2016-06-02",-0.00502491818167228,0,-0.0310077519379846,0.0322180916976456,0.0119840213049267,0
"2016-06-03",0.121212214344181,0,0,0.0372148859543817,0,-0.00497512437810932
"2016-06-06",0.00450431723696831,-0.0125874125874126,0,0.0300925925925926,0.00460526315789478,0
"2016-06-07",-0.0134530402256364,-0.00495750708215292,0.0720000000000001,-0.0179775280898876,-0.0176817288801572,0.00499999999999989
"2016-06-08",0.054545739529624,-0.0249110320284697,0.0149253731343284,-0.0102974828375286,-0.00333333333333341,-0.00995024875621886
"2016-06-09",0.00431016581865173,0,-0.117647058823529,0.0265895953757227,-0.0234113712374582,0.00502512562814061
"2016-06-10",-0.0364805928199713,0,0,-0.0416666666666667,-0.0397260273972603,-0.005
"2016-06-13",0.00222719211836009,-0.0109489051094891,-0.208333333333333,-0.035252643948296,0.0378031383737518,0.00502512562814061
"2016-06-14",-0.0399999188633475,-0.0221402214022141,-0.157894736842105,-0.0219244823386117,0.0556701030927833,-0.015
"2016-06-15",0.0532402891338171,0,0.375,0.0398505603985055,0.0390625,-0.00507614213197971
"2016-06-16",-0.0263734333543532,-0.0188679245283018,-0.12,0.00718562874251494,-0.005639097744361,0.0204081632653061
"2016-06-17",0.015801502722451,0,0,-0.0142687277051131,0.0144927536231885,-0.01
"2016-06-20",0.0333331905929264,0,0.282396694214876,0.0458383594692402,0.0149068322981365,-0.0151515151515151
"2016-06-21",-0.0129033468219402,0,0,-0.0207612456747405,-0.00122399020807828,0
"2016-06-22",0.00871512167076149,0,0,-0.0400471142520612,-0.0116422181372549,0
"2016-06-23",0.00647910173162303,0,0.0633498743313783,0.0638036809815949,0.0564167424932884,0.0153846153846153
"2016-06-24",0.0128756569773503,0,-0.345454545454545,-0.0230680507497115,-0.035211265539245,-0.0151515151515151
"2016-06-27",0,0,-0.0175925925925927,-0.146399055489965,-0.0364964089722378,-0.0153846153846154
"2016-06-28",-0.00211844876862877,0,0.0815268614514608,0.0470262793914247,0.0366161616161618,0.0208333333333333
"2016-06-29",0.0488318520729247,0,-0.0196078431372548,0.0435931307793924,0.024969549330085,-0.0102040816326531
"2016-06-30",0.0323887645422902,0.138461538461538,-0.0173333333333334,0.0101265822784811,0.00475341651812244,-0.0103092783505154
"2016-07-01",0.0666666931819153,-0.138513513513514,-0.00497512437810932,-0.0162907268170427,0.0218806031933767,0.0208333333333333
"2016-07-05",0.0147058330024108,0.00392156862745097,-0.109090909090909,-0.0369426751592357,-0.00810196712372868,0.00510204081632648
"2016-07-06",0.0434783008116053,0,0,-0.0185185185185185,0.00350070032092775,0.0101522842639594
"2016-07-07",-0.0173610970493407,-0.08046875,0.0204081632653061,0.0148247978436657,0.00988372035559748,0
"2016-07-08",0.0689046981135728,0,0.0609999999999999,0.0517928286852589,0.040875012039435,-0.00502512562814073
"2016-07-11",0,0,0.0226201696512724,0.0340909090909089,-0.020464657079646,0
"2016-07-12",-0.0380165441654116,-0.0186915887850467,-0.0267281105990783,0.0170940170940173,0.0220215145127902,-0.0101010101010101
"2016-07-13",0.0721649179127457,0.00865800865800859,0,-0.0084033613445379,-0.0198895027624311,-0.096938775510204
"2016-07-14",-0.00160257894936155,0,0,-0.0217917675544794,0.0124012965050733,0.0225988700564972
"2016-07-15",-0.00481545399328609,0.00858369098712441,0.0634469696969697,-0.00371287128712861,0.00668157052792706,0
"2016-07-18",0.00483875479438312,0,-0.0387355298308104,-0.00745341614906836,0.0315265486725664,-0.0220994475138122
"2016-07-19",-0.0128410478545102,0,0,0.00125156445556951,-0.0171581769436997,0.0508474576271187
"2016-07-20",-0.0764226454374485,0.0553191489361702,0.0560444650301066,0.00875000000000004,0.0125476813966177,0.0376344086021505
"2016-07-21",0.0633799660704564,0,-0.0350877192982455,-0.00743494423791824,-0.00915948325212745,0.0103626943005182
