"","NBGIF.Open","NBGIF.High","NBGIF.Low","NBGIF.Close","NBGIF.Volume","NBGIF.Adjusted"
"1491",1.75,1.75,1.73,1.74,2357,1.74
"1492",1.94,1.96,1.92,1.96,46347,1.96
"1493",1.95,1.96,1.95,1.96,17210,1.96
"1494",2.06,2.1,2.06,2.07,55395,2.07
"1495",2.055,2.08,2.05,2.056,15190,2.056
"1496",2.075,2.2,2.075,2.16,70122,2.16
"1497",2.14,2.14,2.09,2.12,19544,2.12
"1498",2.055,2.11,2.055,2.06,3937,2.06
"1499",2.03,2.11,2.03,2.05,24850,2.05
"1500",2.1,2.17,2.1,2.14,12150,2.14
"1501",2.195,2.24,2.12,2.125,31205,2.125
"1502",2.175,2.2,2.17,2.2,37002,2.2
"1503",2.2,2.2,2.165,2.165,1883,2.165
"1504",2.18,2.2,2.18,2.18,11175,2.18
"1505",2.19,2.23,2.18,2.21,19991,2.21
"1506",2.22,2.26,2.18,2.18,11986,2.18
"1507",2.2,2.27,2.2,2.24,17663,2.24
"1508",2.28,2.29,2.2,2.2,56580,2.2
"1509",2.25,2.25,2.19,2.21,7538,2.21
"1510",2.22,2.22,2.18,2.19,16625,2.19
"1511",2.24,2.24,2.17,2.18,26076,2.18
"1512",2.19,2.2,2.13,2.2,33532,2.2
"1513",2.17,2.23,2.17,2.18,40236,2.18
"1514",2.17,2.23,2.131,2.131,4458,2.131
"1515",2.222,2.222,2.205,2.22,6185,2.22
"1516",2.19,2.19,2.1,2.15,7600,2.15
"1517",2.12,2.17,2.1,2.17,23200,2.17
"1518",2.175,2.175,2.15,2.15,700,2.15
"1519",2.11,2.11,2.04,2.09,65939,2.09
"1520",2.23,2.3,2.23,2.3,19015,2.3
"1521",2.33,2.33,2.21,2.22,54459,2.22
"1522",2.34,2.35,2.3,2.3,17567,2.3
"1523",2.32,2.32,2.29,2.29,12618,2.29
"1524",2.3,2.41,2.3,2.37,33538,2.37
"1525",2.32,2.37,2.32,2.35,30920,2.35
"1526",2.3,2.3,2.25,2.28,5500,2.28
"1527",2.285,2.33,2.22,2.28,27577,2.28
"1528",2.28,2.29,2.24,2.24,9133,2.24
"1529",2.245,2.245,2.2,2.21,21743,2.21
"1530",2.17,2.23,2.17,2.23,7940,2.23
"1531",2.3548,2.43,2.31,2.35,42674,2.35
"1532",2.35,2.35,2.334,2.34,4331,2.34
"1533",2.4799,2.52,2.44,2.44,86475,2.44
"1534",2.53,2.82,2.53,2.725,275343,2.725
"1535",2.67,2.77,2.6595,2.7315,156223,2.7315
"1536",2.59,2.59,2.48,2.48,63596,2.48
"1537",2.55,2.63,2.54,2.595,35736,2.595
"1538",2.6,2.6265,2.55,2.61,12725,2.61
"1539",2.61,2.63,2.56,2.56,7625,2.56
"1540",2.74,2.74,2.61,2.62,31859,2.62
"1541",2.775,2.81,2.68,2.77,64144,2.77
"1542",2.78,2.78,2.72,2.73,19392,2.73
"1543",2.779,2.8,2.75,2.75,46790,2.75
"1544",2.8,2.82,2.77,2.8,12644,2.8
"1545",2.8,2.8,2.76,2.76,2000,2.76
"1546",2.76,2.81,2.7,2.77,44049,2.77
"1547",2.74,2.74,2.68,2.695,19760,2.695
"1548",2.61,2.61,2.53,2.55,15963,2.55
"1549",2.51,2.55,2.48,2.505,68834,2.505
"1550",2.65,2.72,2.64,2.685,20204,2.685
"1551",2.66,2.66,2.57,2.6,33064,2.6
"1552",2.7,2.7,2.66,2.66,10331,2.66
"1553",2.64,2.71,2.6,2.71,11614,2.71
"1554",2.69,2.74,2.68,2.7,17883,2.7
"1555",2.75,2.76,2.71,2.735,17331,2.735
"1556",2.73,2.73,2.635,2.64,21215,2.64
"1557",2.72,2.74,2.68,2.74,3966,2.74
"1558",2.83,2.83,2.74,2.79,39836,2.79
"1559",2.77,2.77,2.6,2.6,25056,2.6
"1560",2.54,2.54,2.45,2.47,45505,2.47
"1561",2.602,2.7,2.6,2.68,23599,2.68
"1562",2.59,2.6,2.501,2.526,7341,2.526
"1563",2.5,2.5,2.45,2.48,50226,2.48
"1564",2.45,2.5,2.4,2.44,75889,2.44
"1565",2.47,2.59,2.47,2.49,5500,2.49
"1566",2.646,2.67,2.6,2.632,6771,2.632
"1567",2.68,2.69,2.63,2.66,6539,2.66
"1568",2.64,2.68,2.64,2.64,10900,2.64
"1569",2.635,2.635,2.6,2.6,14483,2.6
"1570",2.6,2.6,2.56,2.58,4000,2.58
"1571",2.57,2.61,2.57,2.61,1680,2.61
"1572",2.7,2.7,2.61,2.67,4153,2.67
"1573",2.75,2.75,2.7,2.75,15840,2.75
"1574",2.8,2.85,2.8,2.82,29351,2.82
"1575",2.85,2.9,2.81,2.86,21771,2.86
"1576",2.92,2.94,2.86,2.9,39599,2.9
"1577",2.9,2.9,2.85,2.87,25095,2.87
"1578",2.85,2.87,2.82,2.83,5999,2.83
"1579",2.7,2.73,2.6,2.659,150794,2.659
"1580",2.64,2.64,2.56,2.62,14471,2.62
"1581",2.57,2.61,2.51,2.57,18820,2.57
"1582",2.58,2.65,2.55,2.55,11159,2.55
"1583",2.52,2.64,2.52,2.56,12384,2.56
"1584",2.48,2.48,2.4,2.41,49506,2.41
"1585",2.31,2.38,2.23,2.33,40477,2.33
"1586",2.21,2.21,2.11,2.2,87237,2.2
"1587",2.14,2.18,2.12,2.18,44129,2.18
"1588",2.17,2.24,2.17,2.24,5838,2.24
"1589",2.42,2.42,2.35,2.42,7680,2.42
"1590",2.42,2.46,2.372,2.372,21694,2.372
"1591",2.49,2.49,2.46,2.46,2080,2.46
"1592",2.51,2.6,2.49,2.6,2020,2.6
"1593",2.42,2.53,2.42,2.45,7863,2.45
"1594",2.58,2.636,2.5601,2.5601,25593,2.5601
"1595",2.56,2.56,2.5,2.5,22927,2.5
"1596",2.6,2.75,2.6,2.702,124261,2.702
"1597",2.72,2.86,2.72,2.8,110588,2.8
"1598",2.82,2.88,2.82,2.88,46611,2.88
"1599",2.76,2.78,2.6,2.73,121600,2.73
"1600",2.7,2.805,2.7,2.785,17813,2.785
"1601",2.905,2.93,2.85,2.92,82626,2.92
"1602",2.965,2.97,2.885,2.93,42627,2.93
"1603",2.78,2.8101,2.775,2.79,38170,2.79
"1604",2.79,2.82,2.76,2.76,30870,2.76
"1605",2.8,2.9,2.8,2.87,59391,2.87
"1606",2.95,2.95,2.875,2.875,10630,2.875
"1607",2.87,2.95,2.87,2.9,7299,2.9
"1608",2.87,2.9,2.87,2.87,28133,2.87
"1609",2.9,2.9,2.75,2.9,2273,2.9
"1610",2.9,2.935,2.84,2.866,61209,2.866
"1611",2.94,2.95,2.89,2.91,50360,2.91
"1612",3,3.08,2.99,3.08,63825,3.08
"1613",3.01,3.05,2.97,3.05,12032,3.05
"1614",3.05,3.07,3,3.005,19596,3.005
"1615",2.99,3.05,2.95,2.98,10295,2.98
"1616",2.98,3,2.97,3,11645,3
"1617",2.98,3.09,2.961,2.98,49425,2.98
"1618",3.07,3.07,2.951,2.98,45934,2.98
"1619",2.97,2.98,2.92,2.93,25985,2.93
"1620",2.87,2.88,2.75,2.849,137272,2.849
"1621",2.7,2.75,2.7,2.74,7134,2.74
"1622",2.68,2.71,2.67,2.67,14242,2.67
"1623",2.69,2.76,2.69,2.75,7352,2.75
"1624",2.65,2.66,2.6,2.65,4653,2.65
"1625",2.76,2.78,2.69,2.7,25500,2.7
"1626",NA,NA,NA,NA,NA,NA
"1627",2.93,2.99,2.91,2.98,40604,2.98
"1628",3,3.025,2.982,2.982,32568,2.982
"1629",3.06,3.06,2.98,2.99,24470,2.99
"1630",3.1,3.1,3.03,3.049,12034,3.049
"1631",3.05,3.07,3.04,3.04,13771,3.04
"1632",3.015,3.06,3,3.06,14580,3.06
"1633",3.08,3.12,3.08,3.12,78267,3.12
"1634",3.13,3.2,3.13,3.15,67172,3.15
"1635",3.18,3.27,3.18,3.25,34075,3.25
"1636",3.21,3.21,3.15,3.16,5474,3.16
"1637",3.16,3.25,3.16,3.2,21552,3.2
"1638",3.201,3.25,3.2,3.23,29520,3.23
"1639",3.25,3.31,3.25,3.3,57079,3.3
"1640",3.3,3.36,3.3,3.36,43473,3.36
"1641",3.34,3.41,3.286,3.35,44193,3.35
"1642",3.36,3.45,3.29,3.45,29971,3.45
"1643",3.36,3.38,3.25,3.3401,58912,3.3401
"1644",3.24,3.31,3.23,3.25,64279,3.25
"1645",3.21,3.21,3.05,3.076,51033,3.076
"1646",3.14,3.2,3.14,3.2,31368,3.2
"1647",3.18,3.18,3.045,3.1,23475,3.1
"1648",3.07,3.1,2.9525,3.05,41455,3.05
"1649",3.13,3.15,3.08,3.11,56685,3.11
"1650",3.134,3.15,3.125,3.15,20825,3.15
"1651",3.32,3.4,3.3,3.345,47594,3.345
"1652",3.25,3.39,3.25,3.32,8595,3.32
"1653",3.315,3.41,3.315,3.4,25255,3.4
"1654",3.475,3.5,3.44,3.44,14270,3.44
"1655",3.42,3.42,3.28,3.33,131908,3.33
"1656",3.34,3.42,3.34,3.37,18754,3.37
"1657",3.35,3.45,3.35,3.44,2298,3.44
"1658",3.48,3.5,3.45,3.49,25328,3.49
"1659",3.49,3.49,3.31,3.42,20476,3.42
"1660",3.42,3.44,3.38,3.4,20310,3.4
"1661",3.44,3.44,3.3899,3.3899,4242,3.3899
"1662",3.35,3.4,3.28,3.3,26550,3.3
"1663",3.2,3.28,3.2,3.26,38607,3.26
"1664",3.255,3.314,3.25,3.314,10850,3.314
"1665",3.295,3.3,3.26,3.28,1403,3.28
"1666",3.25,3.25,3.24,3.24,2934,3.24
"1667",3.195,3.22,3.11,3.155,21195,3.155
"1668",3.11,3.2,3.11,3.2,741,3.2
"1669",3.16,3.30425,3.16,3.25,2173,3.25
"1670",3.3,3.33,3.3,3.33,2129,3.33
"1671",3.35,3.4,3.25,3.29,5891,3.29
"1672",3.25,3.3,3.226,3.3,26054,3.3
"1673",3.22,3.224,3.15,3.18,12730,3.18
"1674",3.28,3.28,3.28,3.28,3001,3.28
"1675",3.25,3.35,3.25,3.35,7037,3.35
"1676",3.15,3.3,3.15,3.28,16915,3.28
"1677",3.3,3.3,3.25,3.25,3754,3.25
"1678",3.3,3.3,3.205,3.205,2913,3.205
"1679",3.255,3.255,3.21,3.21,4415,3.21
"1680",3.3,3.35,3.2842,3.34,18424,3.34
"1681",3.41,3.41,3.296,3.32,45185,3.32
"1682",3.44,3.44,3.301,3.38,20829,3.38
"1683",3.38,3.41,3.306,3.4,31332,3.4
"1684",3.2,3.34,3.2,3.31,6950,3.31
"1685",3.2,3.3,3.2,3.25,97767,3.25
"1686",3.26,3.32,3.23,3.23,35525,3.23
"1687",3.2,3.23,3.15,3.23,6989,3.23
"1688",3.15,3.2,3.15,3.17,7955,3.17
"1689",3.15,3.1975,3.15,3.1975,6041,3.1975
"1690",3.2,3.2,3.15,3.17,51663,3.17
"1691",3.23,3.23,3.12,3.21,6217,3.21
"1692",3.23,3.34,3.23,3.34,16877,3.34
"1693",3.3,3.31,3.3,3.3,2693,3.3
"1694",3.35,3.35,3.25,3.312,20882,3.312
